ID,Canal,timestamp,Impressoes Disponiveis,Consultas Correspondentes,Impressoes,Cliques,Gasto,Conversao
ADSXJ0007210,Canal5,2023-10-10 05:00:00,872621,421803,318454,1124,483.3847302088138,32
ADSXJ0007211,Canal3,2023-11-26 19:00:00,6758391,4768024,3763834,11145,4790.164291711742,277
ADSXJ0007212,Canal5,2023-10-18 07:00:00,1948434,1248193,942557,5477,2353.595071805794,170
ADSXJ0007213,Canal5,2023-10-28 01:00:00,547679,369380,285572,973,417.9192679497986,32
ADSXJ0007214,Canal5,2023-10-25 02:00:00,871735,433057,323546,1406,604.3044524200866,17
ADSXJ0007215,Canal5,2023-11-23 09:00:00,1960045,1004352,757690,4331,1860.294695938588,60
ADSXJ0007216,Canal5,2023-11-21 00:00:00,1072572,666317,518184,1834,787.4686709402196,21
ADSXJ0007217,Canal5,2023-12-09 09:00:00,1810875,1147670,883930,5762,2473.990520829958,63
ADSXJ0007218,Canal5,2023-11-24 07:00:00,1893834,1136455,853946,5195,2230.296231508307,91
ADSXJ0007219,Canal5,2023-12-01 07:00:00,1695916,824320,623025,4053,1739.986332971763,127
ADSXJ0007220,Canal5,2023-10-25 08:00:00,2256162,1354347,1012290,6785,2912.315771382778,76
ADSXJ0007221,Canal3,2023-11-10 21:00:00,7296531,4979091,3915055,11465,4920.277719513049,128
ADSXJ0007222,Canal5,2023-10-11 02:00:00,787669,378171,284693,957,410.8314439416152,13
ADSXJ0007223,Canal5,2023-10-20 05:00:00,732893,312509,234376,1357,582.4148741870969,40
ADSXJ0007224,Canal5,2023-12-18 17:00:00,1896959,1200550,928270,5201,2230.954902740153,152
ADSXJ0007225,Canal5,2023-11-03 06:00:00,610546,392788,301568,1985,851.3076603612947,60
ADSXJ0007226,Canal5,2023-11-10 09:00:00,1771119,973658,732979,4580,1964.387929278663,50
ADSXJ0007227,Canal5,2023-11-29 14:00:00,1097300,707056,549250,3077,1319.628757296887,80
ADSXJ0007228,Canal5,2023-11-24 11:00:00,951090,598151,460505,2863,1227.477085033255,32
ADSXJ0007229,Canal5,2023-11-29 13:00:00,980661,641538,498009,2751,1179.014809590129,52
ADSXJ0007230,Canal5,2023-11-09 14:00:00,1760775,854787,646394,4000,1714.40553854643,100
ADSXJ0007231,Canal5,2023-10-20 01:00:00,496403,338080,262418,967,414.4796601158176,28
ADSXJ0007232,Canal5,2023-12-24 12:00:00,2339549,1297457,987547,5000,2142.648578999769,145
ADSXJ0007233,Canal3,2023-12-08 20:00:00,9714233,4678962,3696085,10295,4412.004414591195,180
ADSXJ0007234,Canal5,2023-10-18 09:00:00,965535,660430,513546,3063,1312.506260836903,55
ADSXJ0007235,Canal3,2023-12-16 19:00:00,11517256,5288452,4183075,12216,5234.407191795995,170
ADSXJ0007236,Canal5,2023-11-22 11:00:00,956066,606735,466680,2570,1101.282721919087,46
ADSXJ0007237,Canal5,2023-10-12 06:00:00,1304985,678841,515876,2913,1248.297084358126,76
ADSXJ0007238,Canal5,2023-11-22 12:00:00,981246,619971,478362,2781,1191.302887367396,81
ADSXJ0007239,Canal5,2023-12-20 15:00:00,1232990,759411,589033,3437,1472.08653189947,60
ADSXJ0007240,Canal3,2023-11-12 20:00:00,7410295,5214027,4096938,12403,5312.59214751153,171
ADSXJ0007241,Canal3,2023-11-19 18:00:00,6494411,4662866,3668960,11455,4905.817779497401,129
ADSXJ0007242,Canal5,2023-12-08 08:00:00,2437895,1213541,916189,5931,2539.596994377545,150
ADSXJ0007243,Canal5,2023-10-14 06:00:00,975113,452415,344135,2325,995.6692377568494,27
ADSXJ0007244,Canal5,2023-12-17 08:00:00,2362431,1412566,1081309,5690,2435.926529817077,165
ADSXJ0007245,Canal5,2023-11-11 07:00:00,1481025,789608,597769,3785,1620.251214878525,122
ADSXJ0007246,Canal3,2023-11-09 21:00:00,8442594,5875024,4632692,12788,5473.458439991236,179
ADSXJ0007247,Canal5,2023-11-27 01:00:00,1547326,731330,552915,2486,1064.037917687449,43
ADSXJ0007248,Canal5,2023-12-17 19:00:00,2564373,1599307,1232720,6225,2663.305598504481,85
ADSXJ0007249,Canal5,2023-12-14 14:00:00,1274394,784640,607509,3585,1534.067231909637,112
ADSXJ0007250,Canal3,2023-11-30 21:00:00,8576268,5924141,4679216,13746,5880.523923872859,342
ADSXJ0007251,Canal3,2023-11-11 20:00:00,6167973,4340252,3412118,10564,4517.852316288048,263
ADSXJ0007252,Canal3,2023-10-28 19:00:00,6818259,4902593,3846587,11387,4869.048326364552,200
ADSXJ0007253,Canal5,2023-12-20 11:00:00,2136451,1238534,945693,4759,2034.9887082528,148
ADSXJ0007254,Canal5,2023-11-12 08:00:00,1361854,814480,625054,4370,1868.589443242269,51
ADSXJ0007255,Canal5,2023-12-06 10:00:00,2087030,1107496,838968,4121,1761.973004907355,105
ADSXJ0007256,Canal5,2023-11-14 00:00:00,1013058,644585,501510,1811,774.1289911464885,53
ADSXJ0007257,Canal5,2023-11-10 08:00:00,1926720,1107822,832713,5042,2155.24738661214,128
ADSXJ0007258,Canal5,2023-12-17 15:00:00,1353327,817862,632721,3493,1492.666213191043,110
ADSXJ0007259,Canal5,2023-11-14 11:00:00,1053788,609811,471489,2702,1154.950353360043,30
ADSXJ0007260,Canal5,2023-11-21 05:00:00,726445,402174,301737,1274,544.5226665029326,31
ADSXJ0007261,Canal5,2023-11-14 11:00:00,1838829,847085,633230,4070,1738.994029804748,45
ADSXJ0007262,Canal5,2023-10-15 01:00:00,424078,263108,203578,638,272.6837446238507,19
ADSXJ0007263,Canal3,2023-11-29 21:00:00,9415541,6477764,5115204,15090,6447.047782355933,376
ADSXJ0007264,Canal5,2023-12-04 03:00:00,779173,330785,250780,970,414.5473325197728,13
ADSXJ0007265,Canal5,2023-12-08 10:00:00,1701777,1099640,849553,5445,2325.839924740568,136
ADSXJ0007266,Canal3,2023-11-27 20:00:00,8875967,6117401,4835551,13575,5796.147400458301,150
ADSXJ0007267,Canal5,2023-11-04 03:00:00,746165,293323,216716,1104,471.2492356908344,19
ADSXJ0007268,Canal3,2023-10-16 23:00:00,5513400,4063169,3194015,8640,3687.888496143815,152
ADSXJ0007269,Canal5,2023-11-12 06:00:00,765697,374290,280499,1599,682.3487616581299,31
ADSXJ0007270,Canal5,2023-10-03 06:00:00,1240848,741576,558328,2925,1248.477730451197,34
ADSXJ0007271,Canal5,2023-12-24 16:00:00,1598106,989534,768541,4329,1846.443786271569,125
ADSXJ0007272,Canal3,2023-10-26 23:00:00,5254429,4110065,3223752,9006,3840.131379702096,255
ADSXJ0007273,Canal5,2023-10-15 06:00:00,1294569,676743,514475,3112,1327.079083244535,37
ADSXJ0007274,Canal3,2023-11-02 20:00:00,8028601,5502012,4322848,11774,5018.935559761996,163
ADSXJ0007275,Canal5,2023-12-18 19:00:00,2385398,1450562,1120440,6207,2645.919133170705,72
ADSXJ0007276,Canal5,2023-10-15 10:00:00,880444,594197,459806,3245,1382.757722725784,101
ADSXJ0007277,Canal5,2023-10-08 00:00:00,756285,513987,394047,1270,541.0952800520716,18
ADSXJ0007278,Canal5,2023-12-14 10:00:00,2189868,1121028,854386,4833,2059.562981831793,68
ADSXJ0007279,Canal5,2023-10-23 04:00:00,624604,257800,193658,685,291.9122835739028,17
ADSXJ0007280,Canal5,2023-10-29 07:00:00,1080004,757942,578939,4303,1833.271420810874,107
ADSXJ0007281,Canal5,2023-10-18 04:00:00,616861,280490,211074,862,367.1859603746346,15
ADSXJ0007282,Canal5,2023-10-12 03:00:00,625484,316950,239712,766,326.2277840994211,26
ADSXJ0007283,Canal5,2023-12-05 09:00:00,2068912,1078592,817955,4494,1913.007476008793,115
ADSXJ0007284,Canal5,2023-12-12 16:00:00,1600840,976862,751740,4180,1779.329027351569,130
ADSXJ0007285,Canal5,2023-11-30 09:00:00,1951735,1004979,759520,4420,1881.506782149416,81
ADSXJ0007286,Canal5,2023-11-10 03:00:00,740146,349404,259319,1135,482.9162702931092,35
ADSXJ0007287,Canal5,2023-10-15 08:00:00,2005228,1216830,923065,5572,2369.949628756963,99
ADSXJ0007288,Canal5,2023-11-30 16:00:00,1480006,947644,722370,4780,2032.971024312643,120
ADSXJ0007289,Canal5,2023-12-05 02:00:00,990368,428032,322198,1481,629.7582768473228,42
ADSXJ0007290,Canal3,2023-12-18 22:00:00,12333598,6828156,5414554,14584,6202.468704991605,456
ADSXJ0007291,Canal3,2023-11-23 21:00:00,8830836,6141601,4850012,14277,6071.246325066394,200
ADSXJ0007292,Canal5,2023-11-17 09:00:00,1095879,691680,532777,3295,1400.634873367321,84
ADSXJ0007293,Canal5,2023-11-29 03:00:00,691523,313680,232172,812,345.1092727919593,24
ADSXJ0007294,Canal5,2023-12-18 00:00:00,2437459,1352753,1018245,4232,1798.814030290137,107
ADSXJ0007295,Canal5,2023-11-22 08:00:00,2088440,1147808,867776,4836,2054.995070699098,67
ADSXJ0007296,Canal5,2023-11-30 12:00:00,1014096,674058,519998,3072,1305.061584299695,79
ADSXJ0007297,Canal5,2023-10-17 06:00:00,1352014,696044,525758,3111,1320.841139841423,54
ADSXJ0007298,Canal5,2023-10-09 11:00:00,946285,604834,465169,2970,1260.653311819136,33
ADSXJ0007299,Canal3,2023-11-08 21:00:00,9023433,6171129,4873001,13297,5643.103037242495,231
ADSXJ0007300,Canal5,2023-11-20 04:00:00,619956,316522,236589,841,356.9809513234123,22
ADSXJ0007301,Canal5,2023-11-19 09:00:00,1695418,990348,754167,5178,2196.591815960345,130
ADSXJ0007302,Canal5,2023-11-19 07:00:00,1487437,743673,558394,3794,1609.333739185298,94
ADSXJ0007303,Canal5,2023-11-18 00:00:00,1104077,725558,562010,2154,913.5511672535704,71
ADSXJ0007304,Canal5,2023-12-06 11:00:00,959118,585874,452912,2751,1166.606490914573,79
ADSXJ0007305,Canal5,2023-11-27 13:00:00,1211378,758152,588271,3232,1370.816392675682,58
ADSXJ0007306,Canal3,2023-12-14 21:00:00,11453194,5630153,4446034,12268,5202.205806238792,307
ADSXJ0007307,Canal5,2023-11-28 02:00:00,942625,384242,287756,1147,486.5478909689437,24
ADSXJ0007308,Canal5,2023-11-17 03:00:00,705231,358531,265959,1085,460.1136346483365,35
ADSXJ0007309,Canal5,2023-10-10 06:00:00,1351467,703748,536149,2775,1176.457109000123,70
ADSXJ0007310,Canal5,2023-11-05 07:00:00,1143722,527515,400178,2819,1195.403631162564,39
ADSXJ0007311,Canal3,2023-10-26 22:00:00,6484285,4959766,3892203,10906,4622.494854679739,154
ADSXJ0007312,Canal5,2023-12-05 11:00:00,1030965,605253,468423,2727,1155.480014772377,87
ADSXJ0007313,Canal5,2023-11-15 09:00:00,836427,605446,462017,2739,1160.54518721014,51
ADSXJ0007314,Canal5,2023-12-20 17:00:00,1769633,1119597,866480,4965,2103.12742136925,124
ADSXJ0007315,Canal3,2023-10-14 22:00:00,7133313,5260192,4127125,10639,4506.89269453546,189
ADSXJ0007316,Canal5,2023-10-26 01:00:00,1282427,683224,509624,2346,993.4716922371116,27
ADSXJ0007317,Canal3,2023-11-17 22:00:00,7152261,5184842,4085041,12447,5269.110482318493,356
ADSXJ0007318,Canal5,2023-11-23 00:00:00,2105183,1107731,838104,3976,1682.835465019612,58
ADSXJ0007319,Canal5,2023-10-02 00:00:00,696667,504348,386823,1320,558.708767486378,33
ADSXJ0007320,Canal3,2023-11-30 22:00:00,8671564,5932378,4690011,13500,5713.777608888551,384
ADSXJ0007321,Canal5,2023-10-25 01:00:00,1253078,635709,476106,2209,934.6061949589152,28
ADSXJ0007322,Canal5,2023-12-10 01:00:00,1597149,769959,572102,2450,1036.780241379254,46
ADSXJ0007323,Canal5,2023-12-20 16:00:00,1489263,934762,724012,4450,1882.823836938558,111
ADSXJ0007324,Canal5,2023-10-02 06:00:00,1315262,688917,521668,2784,1178.149782832317,34
ADSXJ0007325,Canal5,2023-10-16 00:00:00,731868,462116,358875,1308,553.357700669371,25
ADSXJ0007326,Canal5,2023-11-16 12:00:00,997663,660696,508471,2630,1112.469214358997,78
ADSXJ0007327,Canal5,2023-10-13 04:00:00,641724,298176,224029,844,356.8021614810586,11
ADSXJ0007328,Canal5,2023-10-06 02:00:00,962517,543910,408715,1637,692.2371123822502,31
ADSXJ0007329,Canal5,2023-11-27 02:00:00,1109363,531557,398514,1553,656.5844079222436,31
ADSXJ0007330,Canal3,2023-12-11 20:00:00,11262013,5943899,4691386,12639,5343.010630128196,220
ADSXJ0007331,Canal5,2023-12-02 04:00:00,784019,333405,252228,946,400.0476546359102,23
ADSXJ0007332,Canal3,2023-12-15 20:00:00,10295476,5008009,3960036,11931,5043.556617638969,297
ADSXJ0007333,Canal5,2023-10-27 01:00:00,493471,352241,271993,974,411.5281116904421,11
ADSXJ0007334,Canal5,2023-11-16 03:00:00,701225,349234,259040,952,402.2723481039956,17
ADSXJ0007335,Canal5,2023-10-07 07:00:00,1626502,961870,728528,5273,2228.387194113165,130
ADSXJ0007336,Canal5,2023-12-13 12:00:00,2329907,1236853,944631,4311,1821.844158664607,60
ADSXJ0007337,Canal5,2023-12-01 08:00:00,1574368,987242,752890,5378,2272.353872510729,171
ADSXJ0007338,Canal5,2023-10-19 06:00:00,1387411,757692,574263,3977,1680.266292199032,102
ADSXJ0007339,Canal5,2023-10-06 08:00:00,2326781,1413125,1060108,7171,3029.494643239107,227
ADSXJ0007340,Canal5,2023-11-28 00:00:00,2151682,995334,748507,3497,1477.2379335526,64
ADSXJ0007341,Canal5,2023-11-18 09:00:00,2433656,1220964,906651,6410,2707.950674080212,88
ADSXJ0007342,Canal3,2023-10-22 21:00:00,8892146,6183404,4867315,13430,5672.68612386786,385
ADSXJ0007343,Canal3,2023-11-04 20:00:00,6345106,4571418,3586014,10667,4505.19099325102,267
ADSXJ0007344,Canal5,2023-12-05 04:00:00,660533,291737,219877,778,328.5718162698811,26
ADSXJ0007345,Canal5,2023-11-13 10:00:00,1075391,679979,525698,3024,1276.87887327309,88
ADSXJ0007346,Canal5,2023-11-16 11:00:00,947206,629730,483564,2727,1150.718655191058,30
ADSXJ0007347,Canal3,2023-12-07 22:00:00,10870150,5409448,4270868,11337,4783.075928298945,355
ADSXJ0007348,Canal5,2023-12-22 13:00:00,1489300,916200,709444,4106,1731.789961371008,129
ADSXJ0007349,Canal5,2023-11-08 08:00:00,1856261,938104,709480,4912,2071.867497144747,55
ADSXJ0007350,Canal5,2023-12-24 00:00:00,2080183,1067526,813881,3251,1371.084244555644,82
ADSXJ0007351,Canal5,2023-12-03 00:00:00,2443723,1166899,886421,3820,1611.172595560442,95
ADSXJ0007352,Canal5,2023-11-11 08:00:00,1380286,850356,650837,4361,1839.203972765616,48
ADSXJ0007353,Canal5,2023-11-03 05:00:00,800448,322455,239867,1397,588.9302644528477,20
ADSXJ0007354,Canal5,2023-10-09 01:00:00,413780,266166,203722,674,284.3134720384871,21
ADSXJ0007355,Canal3,2023-12-03 22:00:00,9535649,5883801,4660268,12443,5246.3383998619,219
ADSXJ0007356,Canal5,2023-11-10 10:00:00,1806383,959671,722960,4618,1946.947810797221,53
ADSXJ0007357,Canal5,2023-11-10 01:00:00,1383671,688928,508171,2387,1006.124932292269,60
ADSXJ0007358,Canal5,2023-12-05 10:00:00,1157245,705430,546744,2942,1239.84843207681,36
ADSXJ0007359,Canal3,2023-11-20 20:00:00,8614843,5919866,4669581,13035,5493.440286431138,322
ADSXJ0007360,Canal3,2023-11-30 22:00:00,7371737,4910581,3868630,11080,4669.474903018976,277
ADSXJ0007361,Canal5,2023-10-15 11:00:00,875663,584217,451792,2972,1251.845849788196,55
ADSXJ0007362,Canal5,2023-11-24 08:00:00,2092660,1218332,912807,5398,2273.500620823467,153
ADSXJ0007363,Canal5,2023-10-07 09:00:00,1679486,1019357,782785,5789,2437.63935780524,166
ADSXJ0007364,Canal5,2023-12-14 15:00:00,1385398,823882,637287,3623,1525.396216451579,104
ADSXJ0007365,Canal5,2023-12-18 09:00:00,2101964,1216493,927211,5434,2287.787172632024,98
ADSXJ0007366,Canal3,2023-10-27 21:00:00,6230510,4604685,3609900,10566,4446.899458411352,188
ADSXJ0007367,Canal5,2023-11-02 06:00:00,606574,386856,292913,1758,739.9615132116058,35
ADSXJ0007368,Canal3,2023-11-07 22:00:00,7842641,4266635,3391530,9866,4150.958762064987,282
ADSXJ0007369,Canal5,2023-12-03 02:00:00,1110982,484401,368390,1418,596.7533970970131,17
ADSXJ0007370,Canal5,2023-12-21 13:00:00,2213206,1148527,875802,4644,1953.351701633879,134
ADSXJ0007371,Canal5,2023-12-19 13:00:00,2183012,1357065,1038593,5112,2149.293199534805,149
ADSXJ0007372,Canal5,2023-10-12 01:00:00,1125563,613668,472273,1465,616.0650539513056,44
ADSXJ0007373,Canal3,2023-10-14 23:00:00,5288397,3993422,3131585,8206,3449.399182515607,145
ADSXJ0007374,Canal5,2023-11-12 03:00:00,310543,204418,158532,438,184.1843058040163,15
ADSXJ0007375,Canal5,2023-11-24 12:00:00,1023129,633970,489685,3081,1294.667905972186,36
ADSXJ0007376,Canal3,2023-10-30 20:00:00,8742229,5925036,4666706,12866,5405.38314270858,404
ADSXJ0007377,Canal5,2023-10-04 01:00:00,1083091,621040,470946,1848,776.1151250620627,20
ADSXJ0007378,Canal5,2023-10-07 00:00:00,919025,633715,483820,1825,766.3126957049419,59
ADSXJ0007379,Canal5,2023-11-30 10:00:00,2007120,1058860,796341,3871,1625.218611758883,113
ADSXJ0007380,Canal3,2023-12-06 21:00:00,12957133,6412320,5072380,13075,5488.598709890141,179
ADSXJ0007381,Canal5,2023-11-09 13:00:00,1746485,807474,607985,4176,1752.54088320051,119
ADSXJ0007382,Canal5,2023-10-02 03:00:00,651788,310157,237918,762,319.6569112967053,20
ADSXJ0007383,Canal5,2023-11-23 13:00:00,973919,650522,503431,2862,1201.090244647592,73
ADSXJ0007384,Canal5,2023-12-05 10:00:00,2102546,1102261,838594,4329,1816.521080075849,136
ADSXJ0007385,Canal5,2023-11-30 09:00:00,1953777,995480,747924,4162,1746.695055265491,73
ADSXJ0007386,Canal3,2023-10-20 22:00:00,6291606,4734464,3707230,10379,4354.913473962081,180
ADSXJ0007387,Canal3,2023-11-03 20:00:00,6934104,4837651,3803556,10432,4375.738769298153,325
ADSXJ0007388,Canal3,2023-12-12 21:00:00,12079594,6658237,5266493,14237,5971.041747563067,354
ADSXJ0007389,Canal5,2023-11-08 04:00:00,651581,220009,164259,834,349.6529238265715,16
ADSXJ0007390,Canal5,2023-11-02 00:00:00,858912,538684,411434,1489,624.4490382132265,19
ADSXJ0007391,Canal5,2023-12-08 00:00:00,2467698,1147615,855159,4231,1773.79310932059,48
ADSXJ0007392,Canal3,2023-11-06 19:00:00,7052178,4867743,3840044,10685,4479.000297908763,148
ADSXJ0007393,Canal5,2023-11-07 01:00:00,698153,425174,328701,1221,511.6600776719034,16
ADSXJ0007394,Canal5,2023-11-30 08:00:00,2112984,1139114,860180,4974,2084.875004242931,57
ADSXJ0007395,Canal5,2023-11-13 12:00:00,1070995,670814,513465,2957,1239.302743522732,76
ADSXJ0007396,Canal5,2023-11-17 12:00:00,1002842,617193,476772,2681,1123.400339909068,38
ADSXJ0007397,Canal5,2023-11-27 12:00:00,1162992,742764,577128,3206,1343.481022161624,102
ADSXJ0007398,Canal3,2023-10-21 20:00:00,8230279,5932771,4650330,13651,5719.565370517542,425
ADSXJ0007399,Canal5,2023-12-13 16:00:00,1658699,959093,740473,4159,1742.493411208703,105
ADSXJ0007400,Canal5,2023-10-21 00:00:00,876363,599106,465242,1994,835.5225612471651,60
ADSXJ0007401,Canal3,2023-11-10 22:00:00,7327257,5050833,3971743,11873,4973.342702943345,372
ADSXJ0007402,Canal5,2023-11-29 01:00:00,1414040,622201,465176,2235,935.8363631847392,70
ADSXJ0007403,Canal3,2023-10-06 22:00:00,6776928,5024298,3957496,10370,4342.224655325174,323
ADSXJ0007404,Canal3,2023-11-14 20:00:00,7959412,5728243,4508868,13286,5562.734814929432,381
ADSXJ0007405,Canal3,2023-11-07 23:00:00,5522510,3082064,2449523,6984,2923.486033376258,221
ADSXJ0007406,Canal5,2023-10-24 07:00:00,1914893,1104522,831669,5528,2314.156737382489,160
ADSXJ0007407,Canal5,2023-11-22 10:00:00,1933244,982250,742715,4152,1737.12400872635,48
ADSXJ0007408,Canal5,2023-11-02 04:00:00,628269,268945,196729,947,396.3883640184642,14
ADSXJ0007409,Canal5,2023-10-14 05:00:00,657335,279509,211379,999,417.8461508346413,15
ADSXJ0007410,Canal3,2023-11-04 19:00:00,5778850,4167778,3264608,9201,3848.46058571228,262
ADSXJ0007411,Canal3,2023-10-03 23:00:00,5350424,4143434,3267581,8321,3479.034005109891,206
ADSXJ0007412,Canal3,2023-12-16 17:00:00,10996180,5249493,4152820,12329,5154.304120648541,172
ADSXJ0007413,Canal5,2023-11-30 11:00:00,2048181,1147081,871545,4238,1771.624987946041,59
ADSXJ0007414,Canal3,2023-11-25 19:00:00,6312412,4512288,3554132,10895,4554.514627241284,153
ADSXJ0007415,Canal5,2023-11-19 04:00:00,726742,332790,245861,989,413.3548000468696,32
ADSXJ0007416,Canal5,2023-11-09 15:00:00,1087071,658522,507537,2979,1244.978651273396,35
ADSXJ0007417,Canal5,2023-10-14 09:00:00,1583944,940996,730769,5425,2267.063862419125,77
ADSXJ0007418,Canal5,2023-12-17 17:00:00,2017563,1266057,976743,5381,2246.831546586088,74
ADSXJ0007419,Canal5,2023-10-28 06:00:00,995242,496429,370329,2423,1011.300738815105,73
ADSXJ0007420,Canal5,2023-12-07 11:00:00,987620,625528,483529,3136,1308.904637736573,79
ADSXJ0007421,Canal5,2023-11-21 08:00:00,2057066,1088379,820378,5043,2104.690497464918,143
ADSXJ0007422,Canal5,2023-10-30 05:00:00,796010,356439,259980,1429,596.489139240602,20
ADSXJ0007423,Canal5,2023-10-19 05:00:00,869027,412967,312757,1679,700.206038446624,25
ADSXJ0007424,Canal5,2023-10-22 00:00:00,781531,536252,417777,1520,634.0302429235871,22
ADSXJ0007425,Canal3,2023-10-25 22:00:00,7536984,5695525,4481789,12494,5211.13305046507,137
ADSXJ0007426,Canal5,2023-10-05 03:00:00,652634,303900,229870,640,267.0916617854845,20
ADSXJ0007427,Canal5,2023-11-24 10:00:00,1943829,1016764,766708,4574,1907.912100142255,114
ADSXJ0007428,Canal5,2023-11-19 00:00:00,1195296,754280,584373,2199,916.7278616753296,32
ADSXJ0007429,Canal5,2023-11-17 00:00:00,992934,666813,517716,1787,744.7365350271954,29
ADSXJ0007430,Canal5,2023-11-21 10:00:00,1995736,987707,745733,4362,1818.269237610629,124
ADSXJ0007431,Canal5,2023-12-18 16:00:00,1620691,1028751,796660,4597,1916.160083268161,116
ADSXJ0007432,Canal5,2023-10-08 01:00:00,1193013,590791,443834,1829,762.1712304879322,33
ADSXJ0007433,Canal5,2023-11-01 08:00:00,1344183,910890,691852,5042,2100.357672108634,128
ADSXJ0007434,Canal5,2023-12-17 11:00:00,2194833,1142292,868522,4833,2013.044513607297,119
ADSXJ0007435,Canal5,2023-12-14 12:00:00,2195958,1108759,843281,4702,1957.770294845212,52
ADSXJ0007436,Canal5,2023-10-21 04:00:00,653950,286649,213540,1000,416.2776922886908,14
ADSXJ0007437,Canal5,2023-10-04 09:00:00,1651013,991858,751053,4378,1822.150328108812,64
ADSXJ0007438,Canal5,2023-10-08 08:00:00,2026211,1225669,930554,5519,2296.943630104089,161
ADSXJ0007439,Canal3,2023-10-19 23:00:00,5277927,4014181,3148549,9058,3770.058163689888,283
ADSXJ0007440,Canal3,2023-11-19 20:00:00,7917676,5666543,4464389,13368,5563.167613181139,234
ADSXJ0007441,Canal5,2023-12-09 02:00:00,1355618,589199,438540,2087,868.5882613494445,67
ADSXJ0007442,Canal5,2023-10-30 01:00:00,482811,329792,252456,850,353.765885510038,30
ADSXJ0007443,Canal5,2023-10-05 14:00:00,968238,622762,475216,3164,1316.154594782604,47
ADSXJ0007444,Canal5,2023-12-07 01:00:00,1585088,732350,547184,2416,1005.065984799596,75
ADSXJ0007445,Canal3,2023-12-18 23:00:00,9255374,5237152,4147724,11191,4653.393003245536,352
